Cell,Type,Value
E18_1_C60,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_1_C60,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_1_C60,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_1_C60,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_1_C60,Stromal.cell.Adult.Adipose1.,0
E18_1_C60,M2.Macrophage.Adult.Adipose1.,0
E18_1_C60,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_1_C44,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_1_C44,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_1_C44,Macrophage.Adult.Temporal.Lobe1..1,0
E18_1_C44,Stellate.cell.Liver_Camp.,0
E18_1_C44,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_1_C44,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_1_C44,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_1_C44,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_1_C44,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_1_C44,Stromal.cell.Adult.Adipose1.,0
E18_1_C44,M2.Macrophage.Adult.Adipose1.,0
E18_1_C44,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_1_C34,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_1_C34,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_1_C34,Macrophage.Adult.Temporal.Lobe1..1,0
E18_1_C34,Stellate.cell.Liver_Camp.,0
E18_1_C34,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_1_C34,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_1_C34,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_1_C34,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_1_C34,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_1_C34,Stromal.cell.Adult.Adipose1.,0
E18_1_C34,M2.Macrophage.Adult.Adipose1.,0
E18_1_C34,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_1_C08,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_1_C08,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_1_C08,Macrophage.Adult.Temporal.Lobe1..1,0
E18_1_C08,Stellate.cell.Liver_Camp.,0
E18_1_C08,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_1_C08,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_1_C08,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_1_C08,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_1_C08,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_1_C08,Stromal.cell.Adult.Adipose1.,0
E18_1_C08,M2.Macrophage.Adult.Adipose1.,0
E18_1_C08,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C82,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C82,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C82,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C82,Stellate.cell.Liver_Camp.,0
E18_3_C82,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C82,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C82,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C82,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C82,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C82,Stromal.cell.Adult.Adipose1.,0
E18_3_C82,M2.Macrophage.Adult.Adipose1.,0
E18_3_C82,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C61,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C61,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C61,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C61,Stellate.cell.Liver_Camp.,0
E18_3_C61,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C61,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C61,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C61,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C61,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C61,Stromal.cell.Adult.Adipose1.,0
E18_3_C61,M2.Macrophage.Adult.Adipose1.,0
E18_3_C61,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C48,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C48,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C48,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C48,Stellate.cell.Liver_Camp.,0
E18_3_C48,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C48,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C48,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C48,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C48,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C48,Stromal.cell.Adult.Adipose1.,0
E18_3_C48,M2.Macrophage.Adult.Adipose1.,0
E18_3_C48,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C06,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C06,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C06,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C06,Stellate.cell.Liver_Camp.,0
E18_3_C06,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C06,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C06,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C06,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C06,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C06,Stromal.cell.Adult.Adipose1.,0
E18_3_C06,M2.Macrophage.Adult.Adipose1.,0
E18_3_C06,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C54,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C54,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C54,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C54,Stellate.cell.Liver_Camp.,0
E18_3_C54,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C54,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C54,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C54,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C54,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C54,Stromal.cell.Adult.Adipose1.,0
E18_3_C54,M2.Macrophage.Adult.Adipose1.,0
E18_3_C54,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C41,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C41,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C41,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C41,Stellate.cell.Liver_Camp.,0
E18_3_C41,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C41,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C41,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C41,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C41,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C41,Stromal.cell.Adult.Adipose1.,0
E18_3_C41,M2.Macrophage.Adult.Adipose1.,0
E18_3_C41,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_3_C23,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_3_C23,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_3_C23,Macrophage.Adult.Temporal.Lobe1..1,0
E18_3_C23,Stellate.cell.Liver_Camp.,0
E18_3_C23,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_3_C23,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_3_C23,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_3_C23,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_3_C23,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_3_C23,Stromal.cell.Adult.Adipose1.,0
E18_3_C23,M2.Macrophage.Adult.Adipose1.,0
E18_3_C23,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C92,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C92,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C92,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C92,Stellate.cell.Liver_Camp.,0
E18_2_C92,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C92,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C92,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C92,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C92,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C92,Stromal.cell.Adult.Adipose1.,0
E18_2_C92,M2.Macrophage.Adult.Adipose1.,0
E18_2_C92,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C88,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C88,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C88,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C88,Stellate.cell.Liver_Camp.,0
E18_2_C88,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C88,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C88,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C88,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C88,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C88,Stromal.cell.Adult.Adipose1.,0
E18_2_C88,M2.Macrophage.Adult.Adipose1.,0
E18_2_C88,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C72,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C72,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C72,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C72,Stellate.cell.Liver_Camp.,0
E18_2_C72,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C72,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C72,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C72,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C72,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C72,Stromal.cell.Adult.Adipose1.,0
E18_2_C72,M2.Macrophage.Adult.Adipose1.,0
E18_2_C72,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C63,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C63,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C63,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C63,Stellate.cell.Liver_Camp.,0
E18_2_C63,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C63,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C63,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C63,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C63,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C63,Stromal.cell.Adult.Adipose1.,0
E18_2_C63,M2.Macrophage.Adult.Adipose1.,0
E18_2_C63,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C61,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C61,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C61,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C61,Stellate.cell.Liver_Camp.,0
E18_2_C61,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C61,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C61,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C61,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C61,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C61,Stromal.cell.Adult.Adipose1.,0
E18_2_C61,M2.Macrophage.Adult.Adipose1.,0
E18_2_C61,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C26,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C26,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C26,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C26,Stellate.cell.Liver_Camp.,0
E18_2_C26,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C26,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C26,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C26,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C26,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C26,Stromal.cell.Adult.Adipose1.,0
E18_2_C26,M2.Macrophage.Adult.Adipose1.,0
E18_2_C26,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C11,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C11,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C11,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C11,Stellate.cell.Liver_Camp.,0
E18_2_C11,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C11,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C11,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C11,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C11,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C11,Stromal.cell.Adult.Adipose1.,0
E18_2_C11,M2.Macrophage.Adult.Adipose1.,0
E18_2_C11,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_2_C15,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_2_C15,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_2_C15,Macrophage.Adult.Temporal.Lobe1..1,0
E18_2_C15,Stellate.cell.Liver_Camp.,0
E18_2_C15,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
E18_2_C15,Basal.cell_KRT6A.high.Adult.Trachea2.,0
E18_2_C15,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0
E18_2_C15,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0
E18_2_C15,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0
E18_2_C15,Stromal.cell.Adult.Adipose1.,0
E18_2_C15,M2.Macrophage.Adult.Adipose1.,0
E18_2_C15,Adipocyte_SPP1.high.Adult.Adipose1.,0
E18_1_C62,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0342578935254072
E18_1_C62,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0324879243498803
E18_1_C62,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0281752447729788
E18_1_C62,Stromal.cell.Adult.Adipose1.,0.000266391963341993
E18_1_C62,Basal.cell_KRT6A.high.Adult.Trachea2.,-0.000932047833549373
E18_1_C62,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_1_C62,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_1_C62,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00124700926203252
E18_1_C62,Stromal.cell_COL3A1.high.Adult.Bladder2.,-0.00142344081411641
E18_1_C62,Macrophage.Adult.Temporal.Lobe1..1,-0.00175408720914713
E18_1_C62,M2.Macrophage.Adult.Adipose1.,-0.00194357984522009
E18_1_C62,Stellate.cell.Liver_Camp.,-0.0057703230410368
E18_2_C07,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0342578935254072
E18_2_C07,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0324879243498803
E18_2_C07,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0281752447729788
E18_2_C07,Stromal.cell.Adult.Adipose1.,0.000266391963341993
E18_2_C07,Basal.cell_KRT6A.high.Adult.Trachea2.,-0.000932047833549373
E18_2_C07,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C07,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C07,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00124700926203252
E18_2_C07,Stromal.cell_COL3A1.high.Adult.Bladder2.,-0.00142344081411641
E18_2_C07,Macrophage.Adult.Temporal.Lobe1..1,-0.00175408720914713
E18_2_C07,M2.Macrophage.Adult.Adipose1.,-0.00194357984522009
E18_2_C07,Stellate.cell.Liver_Camp.,-0.0057703230410368
E18_3_C29,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0342578935254072
E18_3_C29,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0324879243498803
E18_3_C29,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0281752447729788
E18_3_C29,Stromal.cell.Adult.Adipose1.,0.000266391963341993
E18_3_C29,Basal.cell_KRT6A.high.Adult.Trachea2.,-0.000932047833549373
E18_3_C29,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C29,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C29,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00124700926203252
E18_3_C29,Stromal.cell_COL3A1.high.Adult.Bladder2.,-0.00142344081411641
E18_3_C29,Macrophage.Adult.Temporal.Lobe1..1,-0.00175408720914713
E18_3_C29,M2.Macrophage.Adult.Adipose1.,-0.00194357984522009
E18_3_C29,Stellate.cell.Liver_Camp.,-0.0057703230410368
E18_2_C36,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0342578935254072
E18_2_C36,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0324879243498803
E18_2_C36,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0281752447729788
E18_2_C36,Stromal.cell.Adult.Adipose1.,0.000266391963341993
E18_2_C36,Basal.cell_KRT6A.high.Adult.Trachea2.,-0.000932047833549373
E18_2_C36,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C36,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C36,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00124700926203252
E18_2_C36,Stromal.cell_COL3A1.high.Adult.Bladder2.,-0.00142344081411641
E18_2_C36,Macrophage.Adult.Temporal.Lobe1..1,-0.00175408720914713
E18_2_C36,M2.Macrophage.Adult.Adipose1.,-0.00194357984522009
E18_2_C36,Stellate.cell.Liver_Camp.,-0.0057703230410368
E18_2_C42,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0342578935254072
E18_2_C42,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0324879243498803
E18_2_C42,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0281752447729788
E18_2_C42,Stromal.cell.Adult.Adipose1.,0.000266391963341993
E18_2_C42,Basal.cell_KRT6A.high.Adult.Trachea2.,-0.000932047833549373
E18_2_C42,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C42,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C42,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00124700926203252
E18_2_C42,Stromal.cell_COL3A1.high.Adult.Bladder2.,-0.00142344081411641
E18_2_C42,Macrophage.Adult.Temporal.Lobe1..1,-0.00175408720914713
E18_2_C42,M2.Macrophage.Adult.Adipose1.,-0.00194357984522009
E18_2_C42,Stellate.cell.Liver_Camp.,-0.0057703230410368
E18_2_C12,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0316190327744973
E18_2_C12,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0299319101092663
E18_2_C12,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0259412672425038
E18_2_C12,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0157029487354697
E18_2_C12,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0117498910010458
E18_2_C12,Stellate.cell.Liver_Camp.,0.00968451262920571
E18_2_C12,Stromal.cell.Adult.Adipose1.,0.000655772485977874
E18_2_C12,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00116283146025177
E18_2_C12,Endothelial.progenitor.cell.Adult.Ileum2.,-0.00124006627703104
E18_2_C12,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00125521868951476
E18_2_C12,Macrophage.Adult.Temporal.Lobe1..1,-0.002156190176231
E18_2_C12,M2.Macrophage.Adult.Adipose1.,-0.00231861220983234
E18_3_C13,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0326923345731913
E18_3_C13,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.030964042591478
E18_3_C13,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0268409977601391
E18_3_C13,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0112509680148024
E18_3_C13,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0082169713115452
E18_3_C13,Stellate.cell.Liver_Camp.,0.00549559729386849
E18_3_C13,Stromal.cell.Adult.Adipose1.,0.000554665110064506
E18_3_C13,Endothelial.progenitor.cell.Adult.Ileum2.,-0.00118048601464999
E18_3_C13,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00119491041385877
E18_3_C13,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.00119872850476305
E18_3_C13,Macrophage.Adult.Temporal.Lobe1..1,-0.00206769521924224
E18_3_C13,M2.Macrophage.Adult.Adipose1.,-0.00223938496354057
