barcode	B_cell	CD4_Tcell	CD8_Tcell	Neutrophil	Macrophage	Dendritic
TCGA-D6-6823-01	0.0375650029929708	0.0968181885074217	0.0628443076017408	0.116716550153101	0	0.295125344460023
TCGA-D6-6824-01	0.120896122522175	0.222343269178325	0.360326562710181	0.226695649057156	0.383994277357966	0.684939099441081
TCGA-D6-6825-01	0.112793440481678	0.306941015123843	0.288307349760523	0.296982250822271	0.198457974760441	0.882078144727957
TCGA-D6-6826-01	0.0230215249122042	0.12629003914105	0.323063177915212	0.374647417392522	0.383528219310365	0.881446834156565
TCGA-D6-6827-01	0.120109542246475	0.108655135933686	0.0832582799006782	0.0527212000106239	0.00394479988846868	0.385520874528309
TCGA-D6-8568-01	0.0491584647270664	0.1049488493053	0.119888827148118	0.194469444311727	0.091345086181588	0.396216736924497
TCGA-D6-8569-01	0.0313317519713559	0.210736013615928	0.0303253241472416	0.162152715439034	0	0.436095084127487
TCGA-D6-A4Z9-01	0.0575872454533032	0.122559423099259	0.0941889428831588	0.107191147502889	0.0397735392676267	0.37047215332965
TCGA-D6-A4ZB-01	0.10474757865387	0.0858275008003786	0.109750332948878	0.0681037277646142	0.0579273389038775	0.29222136065509
TCGA-D6-A6EK-01	0.0841980467306391	0.131927167213439	0.173082624347329	0.0571634435570044	0.0364931943626304	0.382902533847445
TCGA-D6-A6EM-01	0.0929034112835647	0.0318435522692879	0.422025326094805	0.199026628247672	0.196317312191201	0.49692342752295
TCGA-D6-A6EN-01	0.0410888329216859	0	0.642065541003037	0.169342237294119	0.23742824392193	0.519110198204417
TCGA-D6-A6EO-01	0.0184238001998675	0.0522159145079126	0.16995768562839	0.102005225345009	0	0.25510594399482
TCGA-D6-A6EP-01	0.0554285361575594	0.0521183770824773	0.12092402895507	0.0279905795542516	0.0815426403078334	0.227179254109708
TCGA-D6-A6EQ-01	0.0538855207527958	0.113452149540312	0.144253401691788	0.0648538084523603	0.0790600673245436	0.379231721045805
TCGA-D6-A6ES-01	0.020631533843025	0.0543285544856723	0.0817307292912273	0.0252567640067012	0.0328315964848034	0.27095837109044
TCGA-D6-A74Q-01	0.128687356204307	0.0999628011644222	0.158954067931915	0.0840673889358997	0	0.334953227571826
TCGA-DQ-5624-01	0.0691514092247458	0.144949559001362	0.0963605838507371	0.0791377329323666	0.000377929149722257	0.529124228959592
TCGA-DQ-5625-01	0	0.136618786026652	0.366005144037071	0.339745061687424	0.0585856620684838	0.618544519307489
TCGA-DQ-5629-01	0.0412951915600758	0.063534570997936	0.0900945921194534	0.0280555138241503	0	0.256311664770281
TCGA-DQ-5630-01	0.0218256420667126	0.132426356290281	0.398182108769179	0.247823734203046	0.124898498093151	0.554965962886963
TCGA-DQ-5631-01	0.118996686020717	0.127534249351771	0.0793954770265761	0.0525818698604238	0.0757307334127856	0.410920400088926
TCGA-DQ-7588-01	0.0424269331262846	0.0665419403463594	0.0515356194603126	0.0103899402346879	0	0.229626625213418
TCGA-DQ-7589-01	0.031430955455903	0.0700906079727759	0.0775636836787293	0.0375157366417521	0	0.248153793487987
TCGA-DQ-7590-01	0.296280611011424	0.482513900289683	0.675365143163548	0.28885344199025	0.333687420736586	1.80382558083462
TCGA-DQ-7591-01	0.185558555091962	0.290049047980187	0.352372424433917	0.127504236353166	0.0502868410482927	0.63799010574144
TCGA-DQ-7592-01	0.0162833077181859	0.136546165366281	0.102219147962914	0.167686919188637	0.047182276258422	0.385121015674736
TCGA-DQ-7593-01	0.855971109821632	0.635087469517224	0.519628988168295	0.176874408489396	0.168642027380441	0.953708542249898
TCGA-DQ-7594-01	0.350414524781153	0.326766894298316	0.311108799720118	0.182805113430072	0.0646625360035548	0.677005055453478
TCGA-DQ-7595-01	0.033380619911805	0.104730438320197	0.132964310440178	0.0411676795907938	0	0.312465472283712
TCGA-DQ-7596-01	0.250942205220613	0.290610862103342	0.220302701369136	0.104252796517422	0.0495680767008706	0.439619515914957
TCGA-F7-7848-01	0.132300057123885	0.171341545114068	0.286616574102152	0.117734010557918	0.174513512877432	0.458591678554201
TCGA-F7-8298-01	0.0589718389647743	0.0872285426316019	0.1403735057359	0.0587355407411801	0.107962293801619	0.415339199088057
TCGA-F7-8489-01	0.154196605526885	0.22325497448291	0.270361727222958	0.176783026607869	0.120075520071214	0.637804956408961
TCGA-F7-A50G-01	0.0816802166357792	0.102896426525516	0.20137270619397	0.120153193953045	0.0808710630714231	0.506590813102129
TCGA-F7-A50I-01	0.0515990909708833	0.0920410875814261	0.138604109348042	0.0791826922814592	0	0.348263491515879
TCGA-F7-A50J-01	0.0656455985411552	0.0851544593661447	0.141569985897304	0.0498498987376229	0.00886255298409803	0.387112012652636
TCGA-F7-A61S-01	0	0.106183498302418	0.172510952443404	0.209375749079666	0	0.409523006990137
TCGA-F7-A61V-01	0.0501638156255957	0.0745407238285456	0.10705562202938	0.0262884988107349	0.00438734867373994	0.27076821993042
TCGA-F7-A61W-01	0.0545853423034381	0.104890199828495	0.0356761475151339	0.0541565126608316	0	0.299414916851724
TCGA-F7-A620-01	0.126259210279875	0.0494392558371028	0.264259253867809	0.305603562242129	0.00327870788504067	0.488141798157174
TCGA-F7-A622-01	0.0315441090711036	0.0447753862382823	0.0878233196960293	0.0497622945882331	0	0.252223011652943
TCGA-F7-A623-01	0.0426172326656823	0.0936347599158001	0.129152592316273	0.085174806418586	0.0599584468125057	0.363097486288784
TCGA-F7-A624-01	0.162650711278568	0	0.734173238805068	0.156246383252488	0.161778989991733	0.900254896312882
TCGA-H7-7774-01	0.0327928426917563	0.0917175186256383	0.125060149062729	0.0807280551017177	0	0.344457444523696
TCGA-H7-8501-01	0	0.0478210556431855	0.805481685190924	0.363706015259319	0.298590692181829	0.794873556084023
TCGA-H7-8502-01	0.0288523476140623	0.0945348752253825	0.0918119151009083	0.0910765688517568	0.0714473853731167	0.364096163185452
TCGA-H7-A6C4-01	0.0369527756880078	0.0817952193308303	0.112359544978799	0.0858451207285703	0	0.404865444889819
TCGA-H7-A6C5-11	0.0261156080579783	0.0861707302980604	0.10859886528529	0.0333719417376477	0.038832479447438	0.259896960737949
TCGA-H7-A76A-01	0.359092273449633	0.371769420278607	0.491000294281422	0.222868388737409	0.37163481747338	0.747649262847132
TCGA-HD-7229-01	0	0.112841372903749	0.173639723723337	0.203333576953258	0.0496825305659466	0.445785190972057
TCGA-HD-7753-01	0.0445490802282264	0.117441778203243	0.138671450357812	0.0978139508114886	0.0328380842360755	0.422617810125483
TCGA-HD-7754-01	0.0880784551794579	0.116158083056521	0.117813037868736	0.0858166559677566	0.167447155996011	0.444875844559648
TCGA-HD-7831-01	0.0904823216667117	0.14144939451987	0.0955263636419754	0.0740820185070736	0.131846303703306	0.444125638689269
TCGA-HD-7832-01	0	0.110911574858969	0	0.290407017392824	0	0.389962197337669
TCGA-HD-7917-01	0.0271363751077584	0.0757864504169093	0.0545939732466465	0.0738716290691891	0	0.234717995904347
TCGA-HD-8224-01	0.0273404846454817	0.145626667896003	0.112107900136175	0.0615813341160087	0.106184904017811	0.435283598656258
TCGA-HD-8314-01	0.165402896262657	0.254335933092738	0.174842880309954	0.110640376090794	0.219971627468903	0.777843877464607
TCGA-HD-8634-01	0.0303924488505219	0.0954496838314585	0.0721199279162342	0.101828683929973	0	0.301283661743961
TCGA-HD-8635-11	0.0412971782532396	0.167087782448176	0.23055643291821	0.101843471544205	0	0.411597469463776
TCGA-HD-8635-01	0.0240173789573929	0.132739765011753	0.157662119594817	0.106198096115543	0.102070031437077	0.434009434685723
TCGA-HD-A4C1-01	0.0284467157578046	0.0924871843965114	0.121593439473355	0.0939073453802143	0.0345874838730102	0.339154895363045
TCGA-HD-A633-01	0.0204647159197466	0.0794591117059427	0.0848072567029047	0.0331936819648602	0.0503829028671921	0.305887937108818
TCGA-HD-A634-01	0.00131282016629666	0.0746699772599479	0.032055910686592	0.00540831218572875	0	0.225000169337331
TCGA-HD-A6HZ-11	0.0141557620851045	0.0425139363864218	0.0973631268323079	0.0147307466140576	0.0265310339549979	0.210735039274765
TCGA-HD-A6HZ-01	0.0833678084694353	0.195608080206131	0.275238746001176	0.184028067685354	0.114569006221224	0.741790901435026
TCGA-HD-A6I0-11	0.0775308262943538	0.224878276589115	0.186474913931194	0.141984594459216	0.191387699668857	0.38156804241188
TCGA-HD-A6I0-01	0.0330097106240544	0.0303403781478254	0.204799863715259	0.0643782295435438	0.0284060189227553	0.332552374810719
TCGA-HL-7533-01	0.173249853434613	0.0865475238467277	0.28661205207425	0.127045663179301	0.0395338664745667	0.50457205592106
TCGA-IQ-7630-01	0.0395750481485503	0.140026904995135	0.0960803225179568	0.142112275184809	0.043597159095665	0.502896882134438
TCGA-IQ-7631-01	0.0333500236892351	0.0764506738659877	0.0986279386896416	0.0184153611292573	0	0.233623060084046
TCGA-IQ-7632-01	0.0639799966664603	0.0546941849347872	0.0964332159294009	0.0389080152875971	0	0.269836230163559
TCGA-IQ-A61E-01	0.0423218308816522	0.0910716339136413	0.196991365438495	0.115026560970029	0.0757876109256725	0.461161205016522
TCGA-IQ-A61G-01	0.0380547699062541	0.072705627364979	0.0705613112175004	0.026546369929826	0	0.272091724810358
TCGA-IQ-A61H-01	0.0128687423602697	0.102621340742307	0.0987746547142492	0.0403626934785918	0.0451279881203824	0.385918990485377
TCGA-IQ-A61I-01	0.15410085891869	0.080771550218366	0.200926996491429	0.096425065744371	0	0.448496242938232
TCGA-IQ-A61J-01	0.063404165467578	0.15356418688605	0.10602292334255	0.108951223680058	0.0506202203373648	0.473903778762089
TCGA-IQ-A61O-01	0.134538094601243	0.123760555720608	0.0809831701680069	0.0737214449759461	0.216185581541803	0.545515262394289
TCGA-IQ-A6SG-01	0.0287830395820318	0.0642173370015655	0.086577378861735	0.0342970401121738	0	0.279659803572025
TCGA-IQ-A6SH-01	0.0355275418942295	0.117852961376679	0.129272814539135	0.161751768576765	0.0196132658207569	0.372382519446865
TCGA-KU-A66S-01	0.0367611157729702	0.0512493660004131	0.184900482376151	0.0657920742247369	0.0132200133712351	0.340169178116945
TCGA-KU-A66T-01	0.0497985650954017	0.0590041039631699	0.0659071662413459	0.0318625372168005	0	0.248100254975195
TCGA-KU-A6H7-06	0.120034229269045	0.0561824564808628	0.317682610406221	0.0725472336895661	0.0135028766748761	0.383186830790589
TCGA-KU-A6H7-01	0.110786316232181	0.0892872375852867	0.528476824060486	0.175833218224897	0.131669336767098	0.553672257221845
TCGA-KU-A6H8-01	0.0411440077134689	0.106895413901015	0.210301807107189	0.0434450581815561	0.0721152008511901	0.329064678196825
TCGA-MT-A51W-01	0.0370530685430526	0.0573216814407653	0.127928966974581	0.108212103836286	0	0.368991128955929
TCGA-MT-A51X-01	0.0613009155431883	0.076091315692849	0.117043643328912	0.0590335194951682	0.00351660031641513	0.33401520090967
TCGA-MT-A67A-01	0.0156596483752606	0.0337044381619043	0.156652792676098	0.0328884280172189	0	0.249661705536103
TCGA-MT-A67D-01	0.15207624899464	0.109081907351005	0.142499032572171	0.0895678456001333	0.0418105845633769	0.4138996319048
TCGA-MT-A67F-01	0.0573941745425103	0.0953310834904361	0.764358412582228	0.231255645298229	0.160333056510432	0.840732875472009
TCGA-MT-A7BN-01	0.0392105891969514	0.0444422603304766	0.287160869267113	0.0727686093900114	0.122804099617566	0.464322426419512
TCGA-MZ-A5BI-01	0.546886689447887	0.245941809351791	0.203624682468346	0.229116773314139	0.0809793448915885	0.884928057971477
TCGA-MZ-A6I9-01	0.154864407961524	0.0978061106554525	0.103541996862758	0.0510588107202604	0.0241639035209289	0.247895976898118
TCGA-MZ-A7D7-01	0.0246429230404953	0.0395273162444153	0.0632429558074502	0.0142015957014327	0	0.218477666940771
TCGA-P3-A5Q5-01	0.210971673377965	0.268278023640562	0.776400078445409	0.143745132403937	0.421407090827204	1.08990204496436
TCGA-P3-A5Q6-01	0.0469872167617022	0.0783425401074846	0.0828783251702664	0.00952040894074142	0.0781142782674592	0.316325135923761
TCGA-P3-A5QA-01	0.134359155936797	0.0700300151151714	0.179460318212863	0.0662759344810471	0	0.473804307748103
TCGA-P3-A5QE-01	0.309546921686774	0.398874914622338	0.437301326576452	0.172522209835114	0	0.726582405807606
TCGA-P3-A5QF-01	0.0395222556210154	0.071191906171343	0.115771515127309	0.0712935262544768	0.0129257803250545	0.306664405124242
TCGA-P3-A6SW-01	0.227113846293501	0.11070753688125	0.353828146705133	0.100601312039236	0.112775937394196	0.424418995754098
TCGA-P3-A6SX-01	0.0289016084017732	0.0554497635418058	0.0855796075255933	0.0356489262507472	0.0311168457955672	0.271104190056493
TCGA-P3-A6T0-01	0.0392106142531726	0.0454336051504468	0.10747743882858	0.0234698991195066	0.0225724719638562	0.30709813207187
TCGA-P3-A6T2-01	0.00766688790260799	0.0928702686858067	0.0683619366180019	0.0661727584523377	0	0.403347052291258
TCGA-P3-A6T3-01	0.0359937412757123	0.0648073875922794	0.0609370674444822	0.0368402818907605	0	0.275862438939032
TCGA-P3-A6T4-01	0.0370404497785955	0.0799042981077486	0.121212702735669	0.0625984213513982	0.0185308115326541	0.369158399520711
TCGA-P3-A6T5-01	0.0468746921413345	0.0902614768076865	0.0867765152566594	0.0641253130348642	0.0173024127115591	0.356249786993582
TCGA-P3-A6T6-01	0.036388180029431	0.0763735937004139	0.0657078012703754	0.024123501840153	0	0.185772056677886
TCGA-P3-A6T7-01	0.0237493076936678	0.0809305489471825	0.112724252331801	0.067746480673422	0.0911313261695086	0.307971899603818
TCGA-P3-A6T8-01	0.0294297994068902	0.0938707635989525	0.093175972559918	0.0516408172303409	0	0.370450656219631
TCGA-QK-A64Z-01	0	0.143407645636666	0.0398765486954262	0.157396693564402	0.0190362329225239	0.337880579030844
TCGA-QK-A652-01	0.0308403037092739	0.221030482488151	0.0701343312537773	0.172632444181451	0.0391788932473884	0.43102661999674
TCGA-QK-A6IH-01	0.0288237643971574	0.0412618328400062	0.111438186074225	0.021360178382787	0.0485803410341352	0.301253817919552
TCGA-QK-A6II-01	0.0157843253844606	0.0403319110202747	0.0901740579966717	0.0224483233986222	0.0218604722465202	0.308468887468962
TCGA-QK-A6IJ-01	0.0694365968659347	0.108903447255359	0.0714738179985372	0.0735938324592508	0.0358813041838307	0.307860863640306
TCGA-QK-A6V9-01	0.166095822988658	0.203014445508259	0.332269931265895	0.140474510830584	0.0320046142552892	0.494202974598153
TCGA-QK-A6VB-01	0.0164870929382455	0.0740443690633653	0.0704874180275277	0.0342373509314963	0	0.290683324962749
TCGA-QK-A6VC-01	0.125433277475568	0.190781123335947	0.196355817220379	0.11789999923427	0.0175750092391216	0.442597608175506
TCGA-QK-A8Z7-01	0.0827840049291644	0.0988009314011882	0.0791634909423179	0.0218405171978132	0.00368167530828657	0.2817915446455
TCGA-QK-A8Z8-01	0.170059319016931	0.0550876708304288	0.125155607741307	0.0509626562700254	0	0.353080743621926
TCGA-QK-A8Z9-01	0.121860354859273	0.207725815155379	0.14170835855795	0.129812250679225	0.120898625521664	0.54294073127004
TCGA-QK-A8ZA-01	0.0301899353157468	0.0598264071700972	0.0770804547435995	0.0302934872551093	0.0260408966918639	0.247040223568765
TCGA-QK-A8ZB-01	0.143047372545211	0.0821296546258628	0.115205584685695	0.0633529258452701	0.0225247724015088	0.395608099805601
TCGA-QK-AA3J-01	0.0736336095210918	0.0991637517858943	0.159262716947808	0.0599007434678571	0	0.312727440808744
TCGA-QK-AA3K-01	0.0940234006140844	0.107609317539064	0.293451209694505	0.0940766122322002	0.227471354380955	0.442125779237933
TCGA-RS-A6TO-01	0.0498070223334931	0.0744002747331061	0.195055182556126	0.136056977206257	0.162343704379054	0.531086700244516
TCGA-RS-A6TP-01	0.00882188762048185	0.116771359905426	0.165081716847312	0.1171009121178	0	0.312238449839197
TCGA-T2-A6WX-01	0.0827646243285249	0.0510568344750417	0.749409626818995	0.284510304569266	0.151426676022581	0.735379915837862
TCGA-T2-A6WZ-01	0.114172041296532	0.0724355575566394	0.122285819872632	0.043064481351753	0.0283730952602258	0.276657116913289
TCGA-T2-A6X0-01	0.156761736297336	0.142275562518667	0.329933073161735	0.107140276755525	0.110182746377294	0.499327513974711
TCGA-T2-A6X2-01	0.0565719005972054	0.111740797585135	0.190727906952125	0.161824227668933	0.0551571362727138	0.473625283341451
TCGA-T3-A92M-01	0.162920237502128	0.200373101722611	0.176407720611622	0.132334903398622	0.119294174773612	0.566038312954133
TCGA-T3-A92N-01	0	0.164638475456981	0.0459821094624732	0.128646632217736	0.0513855455396156	0.336312666466532
TCGA-TN-A7HI-01	0.203002607298135	0.143410547316004	0.219024750579013	0.0556920594200495	0.0680901525123977	0.382557817685282
TCGA-TN-A7HJ-01	0.0612515878033975	0.0684401462638121	0.0968380154323024	0.0442920081471159	0.0117677166971508	0.264436665667417
TCGA-TN-A7HL-01	0.125160996982905	0.0986494581957622	0.971589472221169	0.186248661601982	0.225783876980227	0.746242643254576
TCGA-UF-A718-01	0.0936965205344541	0.14959165977331	0.159376208921657	0.0448195149793737	0.0788669084598234	0.40836890620943
TCGA-UF-A719-01	0.0265218820381441	0.114212879524777	0.0422786086354172	0.123986505761794	0	0.230012554253642
TCGA-UF-A71A-06	0.0357708476450309	0.0545610132384794	0.0639426636296533	0.0188269519795545	0	0.246437198951006
TCGA-UF-A71A-01	0.0400628521719357	0.0729712746520818	0.0666601925428882	0.0272068118679049	0.0161969752949042	0.317038932405508
TCGA-UF-A71B-01	0.0714958335456461	0.11366833444469	0.128110365280979	0.110754004416804	0.0752844322290021	0.371955463150732
TCGA-UF-A71D-01	0.060006405695732	0.0839372220293278	0.102627539049899	0.0409221593826039	0	0.246954040798948
TCGA-UF-A71E-01	0.0541659842064938	0.0481766497117345	0.0866281330308894	0.0649887338467086	0.00248954910731552	0.246347551023936
TCGA-UF-A7J9-01	0.0661533393654391	0.100978660966427	0.146384922393978	0.077585250465947	0.132368005363383	0.416416642923255
TCGA-UF-A7JA-01	0.0655591361838283	0.0949066522844947	0.0818794802531826	0.032575409763345	0.048269971893431	0.366997377005527
TCGA-UF-A7JC-01	0.0259897147968414	0.0620797712911772	0.0761305453685123	0.0452247447856784	0	0.293278013559743
TCGA-UF-A7JD-01	0.158470860696838	0.113635571980919	0.134272512293121	0.0974780316767807	0.0363058999558842	0.52054975249061
TCGA-UF-A7JF-01	0.100862015262344	0.0789219864375442	0.0867723269340193	0.045941476617582	0.0605502751737979	0.330914136858051
TCGA-UF-A7JH-01	0.0952028050293832	0.112131281879251	0.127760947308305	0.0788124706576793	0.07992516636321	0.414563690872405
TCGA-UF-A7JJ-01	0.22794709274356	0.211881959749039	0.357277532796176	0.200764588395865	0.248779955236233	0.777339052079506
TCGA-UF-A7JK-01	0.039993036669678	0.0573522287774047	0.0703455587584531	0.0108090929143294	0.0666930669972823	0.223229118827175
TCGA-UF-A7JO-01	0.0138891098441292	0.201657314943829	0.400688491134206	0.250986193336374	0.205200354416763	0.953770222660474
TCGA-UF-A7JS-01	0.0728250085001198	0.0139234340823147	0.251750093961415	0.111546863389917	0.168629739073107	0.248944518664582
TCGA-UF-A7JT-01	0.0278870670594106	0.121671698801729	0.529319725526164	0.317151287136596	0.112539131763248	0.75096379519685
TCGA-UF-A7JV-01	0.0818015696130894	0.142093639787955	0.178060347139678	0.153869998279801	0.127281327478981	0.680832081148868
TCGA-UP-A6WW-01	0.112959996371271	0.171954961190575	0.0983302580059746	0.0885011828527295	0.0516401854335123	0.446076214784478
TCGA-WA-A7GZ-11	0.0115456970436493	0.0657001346965788	0.0845948857310239	0.0158477263904371	0.00297984113017535	0.236225269245193
TCGA-WA-A7GZ-01	0.0848362597902672	0.100975260023343	0.0767707351714348	0.0696164230248664	0	0.342185146042601
TCGA-WA-A7H4-01	0.111124766345828	0.16757599726803	0.0850678971108997	0.0685158186553515	0.0707805160847249	0.428198679765014
TCGA-2K-A9WE-01	0.252177415447252	0.174718934140181	0.353424695388639	0.182906766519931	0.583272017532121	1.05392720949052
TCGA-2Z-A9J1-01	0.0628900800253766	0.150207882976515	0.177458712178861	0.104664465413877	0.0955407527661994	0.478611638607088
TCGA-2Z-A9J2-01	0.0556828749115084	0.115012421162872	0.167515589054345	0.0792998732687537	0.0404870254829201	0.327786145548178
TCGA-2Z-A9J3-01	0.0216577621292478	0.117477470094817	0.115584367039329	0.0831984758568075	0	0.290170125145984
TCGA-2Z-A9J5-01	0.129555370954555	0.141178399786308	0.285797912179241	0.0986751551422695	0.344746672623105	0.604277621017159
TCGA-2Z-A9J6-01	0.0745468771948891	0.134221874516316	0.146592203099496	0.108897795825247	0.0482393706235352	0.407385562035819
TCGA-2Z-A9J7-01	0.0137848600181017	0.0848648192550737	0.161314673196286	0.0835225123186355	0	0.284357018758991
TCGA-2Z-A9J8-01	0.0451333134402936	0.108189502129685	0.176131032545688	0.0982010065132342	0.0330155998918242	0.37897545905573
TCGA-2Z-A9J9-01	0.0142146646991422	0.167063485255002	0.292259639757647	0.105901802201608	0	0.552261455899152
TCGA-2Z-A9JD-01	0.0230199413467602	0.0790638982298198	0.166165307845008	0.0894822228034246	0	0.287845952639885
TCGA-2Z-A9JE-01	0.0249063124808331	0.0997998731677965	0.150585515899579	0.0825667803566582	0	0.339958204192122
TCGA-2Z-A9JG-01	0.0705996710262337	0.0984240474852492	0.220898706912132	0.0975006754613593	0.118165217542939	0.389645024314233
TCGA-2Z-A9JI-01	0.277615866494494	0.126314326991831	0.234702735109786	0.186384291272145	0.101001617228145	0.607492768060377
TCGA-2Z-A9JJ-01	0	0.122909301682257	0.132277089658213	0.210179729983787	0.048846047314739	0.502521935910092
TCGA-2Z-A9JK-01	0.0941256566334836	0.182788295848309	0.238334938867485	0.146099073876834	0.0796076018364455	0.597689138495954
TCGA-2Z-A9JL-01	0.134163242693587	0.157950397740657	0.162003968329915	0.143569666241608	0.0666235862924492	0.516686902733521
TCGA-2Z-A9JM-01	0.207420207466253	0.154709185067895	0.205089859269571	0.128804496588927	0.119726445541321	0.639743560318014
TCGA-2Z-A9JN-01	0.0861994868692461	0.061129260029537	0.247299113767461	0.0680725234875359	0.131949367585691	0.359629186993497
TCGA-2Z-A9JO-01	0.0671716239664144	0.0880310395648923	0.193212483068209	0.0809127598743742	0.0363084602137325	0.361241010211725
TCGA-2Z-A9JP-01	0.0930273016049371	0.0982246216794303	0.186127209519553	0.0756451099920091	0.122826208873205	0.431900596333855
TCGA-2Z-A9JQ-01	0.0382953522409123	0.106514135980971	0.159359667692419	0.0859863327240544	0.0160309218318849	0.391748952769045
TCGA-2Z-A9JR-01	0.130602620031578	0.138550591319769	0.222758839948063	0.120382933568278	0.203780081704437	0.514446855469692
TCGA-2Z-A9JS-01	0.0273733411547866	0.118249546593698	0.165524159569142	0.091760088690489	0.108713213732789	0.424315543791472
TCGA-2Z-A9JT-01	0.0689578071706142	0.150255589083332	0.251974961033556	0.0844244256990961	0.152817383200582	0.447688904258277
TCGA-4A-A93W-01	0.0619212777660456	0.122342959160138	0.160023047041913	0.0941656045087579	0	0.407452142929518
TCGA-4A-A93X-01	0.042455414527446	0.0823492688982145	0.146691211503245	0.0793340215168131	0	0.303146498850528
TCGA-4A-A93Y-01	0.509172022889469	0.293715194953426	0.343404902945379	0.170176772993833	0.452983350850471	1.37260417582007
TCGA-5P-A9JU-01	0.0529431214391287	0.104017852592031	0.143090339579337	0.093651576736616	0	0.341199774568238
TCGA-5P-A9JV-01	0.0715570920406478	0.161901298313446	0.276897682473881	0.104920678235776	0.0645694175645724	0.653270930031944
TCGA-5P-A9JW-01	0.142765948194865	0.0846031779161265	0.201135588616873	0.0812741693130423	0.0970042215843612	0.432274983986375
TCGA-5P-A9JY-01	0.0767260626508729	0.103982006949686	0.176432003116063	0.0737472472045668	0.0338507274235313	0.403151115465793
TCGA-5P-A9JZ-01	0.0663557471930896	0.122298249481748	0.166210560778949	0.104242114608235	0.0923683671880171	0.427185581856625
TCGA-5P-A9K0-01	0.059107632611178	0.1159901897774	0.177304386442232	0.101850209698683	0.0659540974815849	0.412187781583529
TCGA-5P-A9K2-01	0.0353476901979962	0.101511255143062	0.132835500472521	0.0898271688808137	0	0.279097808876952
TCGA-5P-A9K3-01	0.0840981872374847	0.0832981574221304	0.174491786836982	0.0904576769278302	0	0.364071722852833
TCGA-5P-A9K4-01	0.0591676428337809	0.0986042743490605	0.147815402716205	0.0948168526404393	0.00404048217969911	0.398719156906697
TCGA-5P-A9K6-01	0.096477509107992	0.118940605515083	0.185847034710756	0.0864682023474617	0.106178823685247	0.46203961051121
TCGA-5P-A9K8-01	0.109831704459351	0.120328974677313	0.16174015140825	0.0815666061414683	0.128614585666288	0.545017678180275
TCGA-5P-A9K9-01	0.0924681836324236	0.126313967963146	0.200093251836107	0.0876823539649251	0.0759859033844771	0.404073177601532
TCGA-5P-A9KA-01	0.189682125004545	0.139489829324753	0.208615022823933	0.17212691711551	0.0622430284979877	0.488953199596896
TCGA-5P-A9KC-01	0.0416390598717078	0.170311429229998	0.127926468091178	0.109157349262484	0.201195777830843	0.435001308346105
TCGA-5P-A9KE-01	0.0921092042685536	0.0726308084340016	0.185605845207474	0.0713102950262472	0.0580643487072511	0.396721420854985
TCGA-5P-A9KF-01	0.0472727925518841	0.119119019152842	0.170750522719977	0.106474589355543	0.107876794020283	0.37029644510596
TCGA-5P-A9KH-01	0.0961729567460673	0.0771942889246598	0.337904297798732	0.082999980795962	0.12323441795074	0.392899356794663
TCGA-A4-7286-01	0.105845600813146	0.146150645529079	0.230014974509557	0.0906423628609193	0.290567252820892	0.542031520832238
TCGA-A4-7287-01	0.358629980658288	0.233227267029727	0.318086021841228	0.114286709999038	0.0199669349963582	0.51447263101812
TCGA-A4-7288-01	0.0296699523118568	0.105628488462403	0.148949179244448	0.0797284045327812	0.0775397959615848	0.338376927413362
TCGA-A4-7583-01	0.20920918313331	0.145614459372245	0.251208862478227	0.131532710152411	0.0677641530938517	0.600033894737516
TCGA-A4-7584-01	0.0238602243255573	0.0867263312508775	0.152448704174308	0.0832272906740352	0.0599439887689797	0.304642774243851
TCGA-A4-7585-01	0.127869105853796	0.162072700414639	0.323548516425269	0.141594958238977	0.160142223095337	0.588869280219408
TCGA-A4-7732-01	0.117101290680735	0.105936966395097	0.158595981036076	0.107421572232386	0.0135626538306957	0.489806170415074
TCGA-A4-7734-01	0.0568675495363065	0.165679450108271	0.189173351927265	0.139664533208254	0.0938127191493569	0.552995168766223
TCGA-A4-7828-01	0.0766634472908029	0.0897733334885912	0.297390693654182	0.232734569109994	0	0.678337280069864
TCGA-A4-7915-01	0.234042819597953	0.0518750213905558	0.300991209148504	0.0846230000840676	0	0.587463136538332
TCGA-A4-7996-01	0.132826166026452	0.131847899609897	0.272663190979456	0.16797854069602	0.229916645016538	0.630925222070263
TCGA-A4-7997-01	0.204019358159024	0.0803881703052827	0.191321673862983	0.173583474787998	0.105157834536638	0.690108099099745
TCGA-A4-8098-01	0.0832767093274937	0.128201334995107	0.162105533719174	0.0874826999952598	0	0.39061940027793
TCGA-A4-8310-01	0.0965645322449492	0.0907198648207436	0.202880222263372	0.0852606870576293	0.142964602821554	0.427306294904981
TCGA-A4-8311-01	0.0284933534185154	0.114842327535376	0.136444859407163	0.0938831256546452	0	0.327108584678878
TCGA-A4-8312-01	0.147899016696029	0.0670485493574438	0.274392913931978	0.0479693414166744	0.107767495052974	0.49173566190351
TCGA-A4-8515-01	0.0143634337070943	0.109272920064504	0.162506043342825	0.084640317494512	0.0920649420439815	0.345567211508512
TCGA-A4-8516-01	0.0444224171375426	0.125635971354637	0.186334989028409	0.106516189901808	0.087994694406114	0.418704756941906
TCGA-A4-8517-01	0.0616260828489563	0.105040489289825	0.159990004646209	0.105967447706634	0.0491516893397832	0.451295729020857
